,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start,similarity
269,863790,Rage Against the Machine,Pop/Rock,1990,5501,System of a Down,Pop/Rock,1990,0.9887233925806143
270,66915,Bob Dylan,Pop/Rock,1960,5882,T. Rex,Pop/Rock,1960,0.9146361668223585
271,100160,The Kinks,Pop/Rock,1960,5882,T. Rex,Pop/Rock,1960,0.991292441915675
272,120521,Chuck Berry,Pop/Rock,1950,5882,T. Rex,Pop/Rock,1960,0.9031711550943401
273,180228,Elvis Presley,Pop/Rock,1950,5882,T. Rex,Pop/Rock,1960,0.8334108374171552
274,354105,Jimi Hendrix,Pop/Rock,1960,5882,T. Rex,Pop/Rock,1960,0.9812074016782444
275,489303,The Yardbirds,Pop/Rock,1960,5882,T. Rex,Pop/Rock,1960,0.9875110655900082
276,577627,The Who,Pop/Rock,1960,5882,T. Rex,Pop/Rock,1960,0.9865822383548559
277,754032,The Beatles,Pop/Rock,1960,5882,T. Rex,Pop/Rock,1960,0.9792860300328462
278,799053,Donovan,Pop/Rock,1960,5882,T. Rex,Pop/Rock,1960,0.890490169051982
279,824022,Little Richard,Pop/Rock,1950,5882,T. Rex,Pop/Rock,1960,0.9453624697024312
280,894465,The Rolling Stones,Pop/Rock,1960,5882,T. Rex,Pop/Rock,1960,0.9860466837122608
281,16835,The Paul Butterfield Blues Band,Blues,1960,5953,Alice Cooper,Pop/Rock,1960,0.9421658951522746
282,22928,Steppenwolf,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9774387786050995
283,41874,The Beach Boys,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9508249601827201
284,46120,The Amboy Dukes,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9507535109896185
285,66915,Bob Dylan,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9097512989581544
286,76057,King Crimson,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.8353964709431312
287,100160,The Kinks,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9763816306132594
288,114342,The Doors,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9575862534473742
289,137474,Laura Nyro,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.834340217842416
290,138699,Frank Zappa,Pop/Rock,1950,5953,Alice Cooper,Pop/Rock,1960,0.987685357004762
291,182598,MC5,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9871402235221665
292,239859,Leonard Bernstein,Classical,1940,5953,Alice Cooper,Pop/Rock,1960,0.5088243115146256
293,309458,Screamin' Jay Hawkins,R&B;,1950,5953,Alice Cooper,Pop/Rock,1960,0.8420340441088494
294,311674,Vanilla Fudge,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9617914058391493
295,327765,John Barry,Stage & Screen,1950,5953,Alice Cooper,Pop/Rock,1960,0.3404797453861532
296,346336,Pink Floyd,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.8704127715711747
297,354105,Jimi Hendrix,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.98840416399133
298,489303,The Yardbirds,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9753267577757856
299,489676,The Pretty Things,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9885238497777751
300,562304,The Stooges,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9580389447141442
301,577627,The Who,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9975172048623009
302,642542,Burt Bacharach,Pop/Rock,1950,5953,Alice Cooper,Pop/Rock,1960,0.7509542156746082
303,754032,The Beatles,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.964953612329009
304,772567,Iron Butterfly,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.972529481047126
305,894465,The Rolling Stones,Pop/Rock,1960,5953,Alice Cooper,Pop/Rock,1960,0.9829035939144399
306,6334,Tony Bennett,Vocal,1940,5980,Paolo Conte,Vocal,1970,0.8931435296236327
307,66915,Bob Dylan,Pop/Rock,1960,5980,Paolo Conte,Vocal,1970,0.9358487345288317
308,150629,Ã‰dith Piaf,Vocal,1930,5980,Paolo Conte,Vocal,1970,0.8953191452701889
309,695189,Yves Montand,Vocal,1940,5980,Paolo Conte,Vocal,1970,0.9035856146234317
310,792507,Frank Sinatra,Vocal,1930,5980,Paolo Conte,Vocal,1970,0.9023013298659018
311,804476,Charles Aznavour,Vocal,1930,5980,Paolo Conte,Vocal,1970,0.9249277923413478
312,958533,Dave Brubeck,Jazz,1940,5980,Paolo Conte,Vocal,1970,0.8521196489119574
313,28692,Terry Gibbs,Jazz,1940,6143,Alice Coltrane,Jazz,1960,0.869609879563873
314,175553,John Coltrane,Jazz,1940,6143,Alice Coltrane,Jazz,1960,0.959960773856779
315,208404,Dexter Gordon,Jazz,1940,6143,Alice Coltrane,Jazz,1960,0.9640624332302754
316,404463,Ravi Shankar,International,1930,6143,Alice Coltrane,Jazz,1960,0.9551382495990778
317,640675,Bud Powell,Jazz,1940,6143,Alice Coltrane,Jazz,1960,0.919032303482218
318,868092,McCoy Tyner,Jazz,1960,6143,Alice Coltrane,Jazz,1960,0.9681040342249405
319,749222,Paul Oakenfold,Electronic,1980,6232,Robert Miles,Electronic,1980,0.826343688435076
320,752945,Paul van Dyk,Electronic,1990,6232,Robert Miles,Electronic,1980,0.9675077101138924
321,37730,Pearl Jam,Pop/Rock,1990,6310,Semisonic,Pop/Rock,1990,0.9787573854521389
322,39258,Paul Westerberg,Pop/Rock,1980,6310,Semisonic,Pop/Rock,1990,0.9662070609421507
323,47789,BoDeans,Pop/Rock,1980,6310,Semisonic,Pop/Rock,1990,0.9250092817726837
324,51992,Big Star,Pop/Rock,1970,6310,Semisonic,Pop/Rock,1990,0.9489261153585042
325,66915,Bob Dylan,Pop/Rock,1960,6310,Semisonic,Pop/Rock,1990,0.8173530699997698
326,78741,The Connells,Pop/Rock,1980,6310,Semisonic,Pop/Rock,1990,0.9489498396990577
327,130173,Crowded House,Pop/Rock,1980,6310,Semisonic,Pop/Rock,1990,0.9432374655976454
328,184043,Foo Fighters,Pop/Rock,1990,6310,Semisonic,Pop/Rock,1990,0.9709005443412893
329,287917,Lindsey Buckingham,Pop/Rock,1960,6310,Semisonic,Pop/Rock,1990,0.8473555755038122
330,350840,Jimmy Buffett,Pop/Rock,1960,6310,Semisonic,Pop/Rock,1990,0.8620691802843741
331,387530,Matthew Sweet,Pop/Rock,1980,6310,Semisonic,Pop/Rock,1990,0.9416771856677189
332,490554,The Posies,Pop/Rock,1980,6310,Semisonic,Pop/Rock,1990,0.9777325758059137
333,612716,Tom Petty,Pop/Rock,1970,6310,Semisonic,Pop/Rock,1990,0.9681087182601826
334,853492,Marshall Crenshaw,Pop/Rock,1980,6310,Semisonic,Pop/Rock,1990,0.9215766782620445
335,898479,The Smithereens,Pop/Rock,1980,6310,Semisonic,Pop/Rock,1990,0.9452463321199753
336,936425,Todd Rundgren,Pop/Rock,1960,6310,Semisonic,Pop/Rock,1990,0.9262669322992657
337,987491,Gram Parsons,Pop/Rock,1960,6310,Semisonic,Pop/Rock,1990,0.9097276389594279
338,11707,Steely Dan,Pop/Rock,1970,6320,Toto,Pop/Rock,1970,0.9779462615759116
339,41874,The Beach Boys,Pop/Rock,1960,6320,Toto,Pop/Rock,1970,0.9615384083402658
340,43714,Bee Gees,Pop/Rock,1960,6320,Toto,Pop/Rock,1970,0.9850268934545022
341,46925,"Blood, Sweat & Tears",Pop/Rock,1960,6320,Toto,Pop/Rock,1970,0.9159476924960351
342,96964,Boz Scaggs,Pop/Rock,1960,6320,Toto,Pop/Rock,1970,0.9772395998145341
343,102399,Larry Carlton,Jazz,1970,6320,Toto,Pop/Rock,1970,0.8398682530715469
344,110161,Chicago,Pop/Rock,1960,6320,Toto,Pop/Rock,1970,0.9739626378820362
345,130689,Jackson Browne,Pop/Rock,1960,6320,Toto,Pop/Rock,1970,0.9494313647677122
346,136871,The Doobie Brothers,Pop/Rock,1970,6320,Toto,Pop/Rock,1970,0.9773494575731841
347,277351,Loggins & Messina,Pop/Rock,1970,6320,Toto,Pop/Rock,1970,0.9540572707977982
348,481461,Orleans,Pop/Rock,1970,6320,Toto,Pop/Rock,1970,0.9732911839246966
349,674662,Manfred Mann,Pop/Rock,1960,6320,Toto,Pop/Rock,1970,0.972408218464055
350,685647,Yes,Pop/Rock,1960,6320,Toto,Pop/Rock,1970,0.9545713294735009
351,754032,The Beatles,Pop/Rock,1960,6320,Toto,Pop/Rock,1970,0.9687796403039849
352,796734,Elton John,Pop/Rock,1960,6320,Toto,Pop/Rock,1970,0.962312942255861
353,957296,Herbie Hancock,Jazz,1960,6320,Toto,Pop/Rock,1970,0.9026337038421794
354,60306,Harold Arlen,Stage & Screen,1930,6334,Tony Bennett,Vocal,1940,0.943944594476935
355,79016,Billie Holiday,Vocal,1930,6334,Tony Bennett,Vocal,1940,0.9773678980630567
356,82584,Billy Eckstine,Vocal,1930,6334,Tony Bennett,Vocal,1940,0.960633828827686
357,162677,Dizzy Gillespie,Jazz,1930,6334,Tony Bennett,Vocal,1940,0.9175217532133706
358,172642,Joe Mooney,Vocal,1950,6334,Tony Bennett,Vocal,1940,0.9500394699847146
359,184502,Ella Fitzgerald,Vocal,1930,6334,Tony Bennett,Vocal,1940,0.9964570865646424
360,204901,Sarah Vaughan,Vocal,1940,6334,Tony Bennett,Vocal,1940,0.9912527412088583
361,211758,Charlie Parker,Jazz,1930,6334,Tony Bennett,Vocal,1940,0.9533413896673149
362,212612,Johnny Hartman,Vocal,1950,6334,Tony Bennett,Vocal,1940,0.9707820895773575
363,213590,Joe Williams,Vocal,1930,6334,Tony Bennett,Vocal,1940,0.9857002301989191
364,244406,Johnny Mercer,Vocal,1930,6334,Tony Bennett,Vocal,1940,0.9378064100878328
365,742899,Stan Getz,Jazz,1940,6334,Tony Bennett,Vocal,1940,0.9278361290574001
366,792507,Frank Sinatra,Vocal,1930,6334,Tony Bennett,Vocal,1940,0.9928899215003482
367,396372,Max Roach,Jazz,1940,6563,Stan Levey,Jazz,1950,0.9710849683738048
368,21334,Stephanie Mills,R&B;,1960,6568,Alicia Myers,R&B;,1980,0.9677736524957437
369,816701,Deniece Williams,R&B;,1970,6568,Alicia Myers,R&B;,1980,0.9251905148192909
370,825168,The Jones Girls,R&B;,1960,6568,Alicia Myers,R&B;,1980,0.9679855256948642
371,46861,Ray Charles,R&B;,1940,6613,Ali Farka TourÃ©,International,1970,0.9603567871110369
372,60679,Big Joe Williams,Blues,1930,6613,Ali Farka TourÃ©,International,1970,0.8967855112025802
373,815039,John Lee Hooker,Blues,1940,6613,Ali Farka TourÃ©,International,1970,0.9593908482871513
374,825208,Lightnin' Hopkins,Blues,1930,6613,Ali Farka TourÃ©,International,1970,0.9679465602220256
375,942252,Compay Segundo,Latin,1930,6855,Pablo MilanÃ©s,Latin,1960,0.8270584260993659
376,197424,Vicente FernÃ¡ndez,Latin,1960,6860,Alicia Villarreal,Latin,1990,0.9695759998822595
377,311680,Luis Miguel,Latin,1980,6860,Alicia Villarreal,Latin,1990,0.9306998493984013
378,617613,Alejandro FernÃ¡ndez,Latin,1990,6860,Alicia Villarreal,Latin,1990,0.9838852620481211
379,619388,Alejandro Sanz,Latin,1980,6860,Alicia Villarreal,Latin,1990,0.949989622951675
380,245039,Vassar Clements,Country,1950,7031,Alison Krauss & Union Station,Country,1980,0.8558647218903013
381,389979,Ralph Stanley,Country,1940,7031,Alison Krauss & Union Station,Country,1980,0.8833885182027308
382,778568,J.D. Crowe & the New South,Country,1970,7031,Alison Krauss & Union Station,Country,1980,0.9273146682339142
383,36537,Steve Howe,Pop/Rock,1960,7230,Brian May,Pop/Rock,1960,0.7896258565098052
384,89021,Jimmy Page,Pop/Rock,1950,7230,Brian May,Pop/Rock,1960,0.8137362402975437
385,112462,Cream,Pop/Rock,1960,7230,Brian May,Pop/Rock,1960,0.8683400867604446
386,139026,Led Zeppelin,Pop/Rock,1960,7230,Brian May,Pop/Rock,1960,0.9205549352307675
387,187478,Eric Clapton,Pop/Rock,1960,7230,Brian May,Pop/Rock,1960,0.8032887908601026
388,209142,George Harrison,Pop/Rock,1950,7230,Brian May,Pop/Rock,1960,0.8710205527484414
389,240865,Jeff Beck,Pop/Rock,1960,7230,Brian May,Pop/Rock,1960,0.8414321013642805
390,307135,Rick Nielsen,Pop/Rock,1970,7230,Brian May,Pop/Rock,1960,0.9738311152146584
391,354105,Jimi Hendrix,Pop/Rock,1960,7230,Brian May,Pop/Rock,1960,0.914957325995596
392,496405,The Shadows,Pop/Rock,1950,7230,Brian May,Pop/Rock,1960,0.7684104420402798
393,754032,The Beatles,Pop/Rock,1960,7230,Brian May,Pop/Rock,1960,0.8446668970389495
394,805785,Joe Satriani,Pop/Rock,1970,7230,Brian May,Pop/Rock,1960,0.8045136001622087
395,821571,Smokey Robinson,R&B;,1950,7230,Brian May,Pop/Rock,1960,0.8076072957955731
396,842351,Pete Townshend,Pop/Rock,1960,7230,Brian May,Pop/Rock,1960,0.891430152065329
397,113480,Jaco Pastorius,Jazz,1960,7305,Tony Levin,Pop/Rock,1970,0.7278451765113753
398,152312,Jack Bruce,Pop/Rock,1960,7305,Tony Levin,Pop/Rock,1970,0.8773065091589595
399,61479,The Five Satins,R&B;,1950,7448,The Delfonics,R&B;,1960,0.9294484141655824
400,64145,The Five Keys,R&B;,1950,7448,The Delfonics,R&B;,1960,0.935943917575045
401,82013,The Impressions,R&B;,1950,7448,The Delfonics,R&B;,1960,0.9862890693586728
402,118544,The Drifters,R&B;,1950,7448,The Delfonics,R&B;,1960,0.9674912489782974
403,144458,Curtis Mayfield,R&B;,1950,7448,The Delfonics,R&B;,1960,0.9285725574886786
404,147200,The Dells,R&B;,1950,7448,The Delfonics,R&B;,1960,0.9495105555945353
405,162820,Gene Chandler,R&B;,1950,7448,The Delfonics,R&B;,1960,0.9742489487770849
406,316834,Marvin Gaye,R&B;,1950,7448,The Delfonics,R&B;,1960,0.9663372855828918
407,329468,Jerry Butler,R&B;,1950,7448,The Delfonics,R&B;,1960,0.993500126852643
408,524239,Brook Benton,R&B;,1950,7448,The Delfonics,R&B;,1960,0.9565671312737376
409,894335,The Platters,R&B;,1950,7448,The Delfonics,R&B;,1960,0.9278863111256098
410,41420,Pebbles,R&B;,1980,7689,TLC,R&B;,1990,0.9700428823953303
411,59819,Betty Wright,R&B;,1950,7689,TLC,R&B;,1990,0.911432979411972
412,101953,Klymaxx,R&B;,1980,7689,TLC,R&B;,1990,0.9582408371099
413,118289,Labelle,R&B;,1970,7689,TLC,R&B;,1990,0.8361034452598393
414,208774,Janet Jackson,R&B;,1970,7689,TLC,R&B;,1990,0.9801884525625091
415,361393,Prince,R&B;,1970,7689,TLC,R&B;,1990,0.9826876390461452
416,477875,The Supremes,R&B;,1950,7689,TLC,R&B;,1990,0.915365888962274
417,500889,Minnie Riperton,R&B;,1960,7689,TLC,R&B;,1990,0.8361896954553533
418,509356,Atlantic Starr,R&B;,1970,7689,TLC,R&B;,1990,0.918911979309207
419,569256,The Tams,R&B;,1950,7689,TLC,R&B;,1990,0.7338968003538405
420,572106,The Three Degrees,R&B;,1960,7689,TLC,R&B;,1990,0.8993147082480524
421,594665,Diana Ross,R&B;,1960,7689,TLC,R&B;,1990,0.9434097448247137
422,661524,Donna Summer,R&B;,1970,7689,TLC,R&B;,1990,0.9806443062663536
423,664849,Gloria Gaynor,R&B;,1970,7689,TLC,R&B;,1990,0.9774820652383087
424,746666,Sister Sledge,R&B;,1970,7689,TLC,R&B;,1990,0.9627837885500049
425,802302,Chaka Khan,R&B;,1960,7689,TLC,R&B;,1990,0.9526767640451255
426,865016,New Edition,R&B;,1980,7689,TLC,R&B;,1990,0.962702515823373
427,894847,The Pointer Sisters,R&B;,1970,7689,TLC,R&B;,1990,0.9720803048419532
428,55128,Bo Diddley,Pop/Rock,1940,7729,The Trashmen,Pop/Rock,1960,0.8423055614911691
429,58616,The Champs,Pop/Rock,1950,7729,The Trashmen,Pop/Rock,1960,0.713275935508021
430,116984,Chubby Checker,R&B;,1950,7729,The Trashmen,Pop/Rock,1960,0.9256943280630763
431,120521,Chuck Berry,Pop/Rock,1950,7729,The Trashmen,Pop/Rock,1960,0.787255369178576
432,502806,The Rivingtons,R&B;,1960,7729,The Trashmen,Pop/Rock,1960,0.8545316294121605
433,773642,The Kingsmen,Pop/Rock,1950,7729,The Trashmen,Pop/Rock,1960,0.9325554788631112
434,824022,Little Richard,Pop/Rock,1950,7729,The Trashmen,Pop/Rock,1960,0.8275399938834003
435,50251,Blind Melon,Pop/Rock,1990,7731,Papa Roach,Pop/Rock,1990,0.9204987777353727
436,88180,Kid Rock,Pop/Rock,1980,7731,Papa Roach,Pop/Rock,1990,0.98237006851144
437,97325,Biohazard,Pop/Rock,1980,7731,Papa Roach,Pop/Rock,1990,0.8565088677057683
438,134729,Faith No More,Pop/Rock,1980,7731,Papa Roach,Pop/Rock,1990,0.9892638372698525
439,139026,Led Zeppelin,Pop/Rock,1960,7731,Papa Roach,Pop/Rock,1990,0.9378894382790337
440,223627,John Frusciante,Pop/Rock,1980,7731,Papa Roach,Pop/Rock,1990,0.8123825756170212
441,346336,Pink Floyd,Pop/Rock,1960,7731,Papa Roach,Pop/Rock,1990,0.7423727832237208
442,359326,Primus,Pop/Rock,1990,7731,Papa Roach,Pop/Rock,1990,0.9419897738123517
443,446509,Metallica,Pop/Rock,1980,7731,Papa Roach,Pop/Rock,1990,0.94584474639868
444,485135,311,Pop/Rock,1990,7731,Papa Roach,Pop/Rock,1990,0.9688667339060035
445,490952,Anthrax,Pop/Rock,1980,7731,Papa Roach,Pop/Rock,1990,0.9604030137231497
446,506513,Mr. Bungle,Pop/Rock,1980,7731,Papa Roach,Pop/Rock,1990,0.9338136747597195
447,579839,Suicidal Tendencies,Pop/Rock,1980,7731,Papa Roach,Pop/Rock,1990,0.9830241111064216
448,771438,Black Sabbath,Pop/Rock,1960,7731,Papa Roach,Pop/Rock,1990,0.9349751235818184
449,798606,Fugazi,Pop/Rock,1980,7731,Papa Roach,Pop/Rock,1990,0.9202871100352152
450,863790,Rage Against the Machine,Pop/Rock,1990,7731,Papa Roach,Pop/Rock,1990,0.98806594514154
451,883318,Red Hot Chili Peppers,Pop/Rock,1980,7731,Papa Roach,Pop/Rock,1990,0.9895029873691563
452,1098,Soundgarden,Pop/Rock,1980,7920,Alice in Chains,Pop/Rock,1980,0.9739145032466501
453,5953,Alice Cooper,Pop/Rock,1960,7920,Alice in Chains,Pop/Rock,1980,0.9739868280331253
454,61938,Blue Ã–yster Cult,Pop/Rock,1960,7920,Alice in Chains,Pop/Rock,1980,0.9714492776693258
455,84209,Kiss,Pop/Rock,1970,7920,Alice in Chains,Pop/Rock,1980,0.9810870675527031
456,105422,Corrosion of Conformity,Pop/Rock,1980,7920,Alice in Chains,Pop/Rock,1980,0.9548798279369993
457,114342,The Doors,Pop/Rock,1960,7920,Alice in Chains,Pop/Rock,1980,0.886653495769505
458,139026,Led Zeppelin,Pop/Rock,1960,7920,Alice in Chains,Pop/Rock,1980,0.9678805839206821
459,139908,The Cult,Pop/Rock,1980,7920,Alice in Chains,Pop/Rock,1980,0.9403911242659417
460,192382,Deep Purple,Pop/Rock,1960,7920,Alice in Chains,Pop/Rock,1980,0.951854533881843
461,260206,Van Halen,Pop/Rock,1970,7920,Alice in Chains,Pop/Rock,1980,0.9759667650229511
462,349157,Melvins,Pop/Rock,1980,7920,Alice in Chains,Pop/Rock,1980,0.9814923906746306
463,379125,Neil Young,Pop/Rock,1960,7920,Alice in Chains,Pop/Rock,1980,0.8463057380355619
464,418740,Sex Pistols,Pop/Rock,1970,7920,Alice in Chains,Pop/Rock,1980,0.963586798776423
465,446509,Metallica,Pop/Rock,1980,7920,Alice in Chains,Pop/Rock,1980,0.9702950122907018
466,490004,Ramones,Pop/Rock,1970,7920,Alice in Chains,Pop/Rock,1980,0.935296842716234
467,501407,MotÃ¶rhead,Pop/Rock,1970,7920,Alice in Chains,Pop/Rock,1980,0.9750102660425362
468,562304,The Stooges,Pop/Rock,1960,7920,Alice in Chains,Pop/Rock,1980,0.9725990830781012
469,574772,AC/DC,Pop/Rock,1970,7920,Alice in Chains,Pop/Rock,1980,0.9755924355027421
470,623985,Budgie,Pop/Rock,1960,7920,Alice in Chains,Pop/Rock,1980,0.9311277776834816
471,671953,Heart,Pop/Rock,1970,7920,Alice in Chains,Pop/Rock,1980,0.9419253297300696
472,749970,Ted Nugent,Pop/Rock,1950,7920,Alice in Chains,Pop/Rock,1980,0.964363757603831
473,771438,Black Sabbath,Pop/Rock,1960,7920,Alice in Chains,Pop/Rock,1980,0.9731006280759925
474,891063,Misfits,Pop/Rock,1970,7920,Alice in Chains,Pop/Rock,1980,0.9635605777875159
475,895136,Pixies,Pop/Rock,1980,7920,Alice in Chains,Pop/Rock,1980,0.9231784311832582
476,334740,Ronnie Milsap,Country,1960,7974,T. Graham Brown,Country,1980,0.9461891144836055
477,13393,Tower of Power,R&B;,1960,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.993532746531205
478,59655,The Mar-Keys,R&B;,1960,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.906138063682019
479,94224,Ike & Tina Turner,R&B;,1960,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9814167033471951
480,128099,James Brown,R&B;,1950,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9727116442459259
481,149973,Barbara Lynn,R&B;,1960,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9246898672379457
482,170454,Carla Thomas,R&B;,1960,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9296487496402994
483,179764,Fontella Bass,R&B;,1960,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9494822922176044
484,414251,Otis Redding,R&B;,1960,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.938271367988057
485,477377,The Memphis Horns,R&B;,1960,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.8640759290584533
486,542976,Candi Staton,R&B;,1960,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9844134585418778
487,568861,The Sweet Inspirations,R&B;,1950,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9358571837451017
488,667169,Gladys Knight & the Pips,R&B;,1950,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9726859681875984
489,751738,Steve Cropper,R&B;,1960,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.8451002436156915
490,772526,Irma Thomas,R&B;,1960,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9003080483385839
491,803242,Lyn Collins,R&B;,1970,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9670291871458352
492,806542,Etta James,Blues,1950,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.8782755889959165
493,817011,Was (Not Was),Pop/Rock,1980,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9546654326110176
494,894531,Otis Clay,R&B;,1950,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.8091541608298238
495,927555,Aretha Franklin,R&B;,1950,8125,Sharon Jones & the Dap-Kings,R&B;,2000,0.9096419395430041
496,59293,The Mamas & the Papas,Pop/Rock,1960,8245,Spanky & Our Gang,Pop/Rock,1960,0.9551794001198259
497,71336,The Four Freshmen,Vocal,1940,8245,Spanky & Our Gang,Pop/Rock,1960,0.8850266320457031
498,328352,The New Christy Minstrels,Folk,1960,8245,Spanky & Our Gang,Pop/Rock,1960,0.954379801948082
499,575051,Herman's Hermits,Pop/Rock,1960,8245,Spanky & Our Gang,Pop/Rock,1960,0.893896284096733
500,65590,The Flaming Lips,Pop/Rock,1980,8549,Sparklehorse,Pop/Rock,1990,0.8600080736012108
501,66915,Bob Dylan,Pop/Rock,1960,8549,Sparklehorse,Pop/Rock,1990,0.8537283000419825
502,131627,Creedence Clearwater Revival,Pop/Rock,1960,8549,Sparklehorse,Pop/Rock,1990,0.853581206570316
503,189678,Galaxie 500,Pop/Rock,1980,8549,Sparklehorse,Pop/Rock,1990,0.9008272929578656
504,325459,R.E.M.,Pop/Rock,1980,8549,Sparklehorse,Pop/Rock,1990,0.831440545270201
505,346336,Pink Floyd,Pop/Rock,1960,8549,Sparklehorse,Pop/Rock,1990,0.9507140216247495
506,379125,Neil Young,Pop/Rock,1960,8549,Sparklehorse,Pop/Rock,1990,0.8591804122534276
507,422405,The Replacements,Pop/Rock,1970,8549,Sparklehorse,Pop/Rock,1990,0.8267258437276357
508,545726,Guided by Voices,Pop/Rock,1980,8549,Sparklehorse,Pop/Rock,1990,0.9200673909928884
509,615119,Tom Waits,Pop/Rock,1970,8549,Sparklehorse,Pop/Rock,1990,0.8074719297073075
510,621944,The Boo Radleys,Pop/Rock,1980,8549,Sparklehorse,Pop/Rock,1990,0.821449173678233
511,752314,Pavement,Pop/Rock,1980,8549,Sparklehorse,Pop/Rock,1990,0.8716950570270223
512,754032,The Beatles,Pop/Rock,1960,8549,Sparklehorse,Pop/Rock,1990,0.8637308761919071
513,780625,Cracker,Pop/Rock,1990,8549,Sparklehorse,Pop/Rock,1990,0.7594989912173176
514,816890,Johnny Cash,Country,1950,8549,Sparklehorse,Pop/Rock,1990,0.804273513035198
515,840402,The Velvet Underground,Pop/Rock,1960,8549,Sparklehorse,Pop/Rock,1990,0.9054114496023834
516,895136,Pixies,Pop/Rock,1980,8549,Sparklehorse,Pop/Rock,1990,0.8437015726622125
517,922911,Mojave 3,Pop/Rock,1990,8549,Sparklehorse,Pop/Rock,1990,0.6856504515366428
518,39013,Alkaline Trio,Pop/Rock,1990,8570,Senses Fail,Pop/Rock,2000,0.9830940614259513
